EventID,FightID,RedCorner,RedCornerID,BlueCorner,BlueCornerID,WeightClass,Referee,Championship,FightEndRound,FightEndTime,MaxRounds,Blue_Back_Control_Time,Blue_Body_Significant_Strikes_Attempts,Blue_Body_Significant_Strikes_Landed,Blue_Body_Total_Strikes_Attempts,Blue_Body_Total_Strikes_Landed,Blue_Clinch_Body_Strikes_Attempts,Blue_Clinch_Body_Strikes_Landed,Blue_Clinch_Head_Strikes_Attempts,Blue_Clinch_Head_Strikes_Landed,Blue_Clinch_Leg_Strikes_Attempts,Blue_Clinch_Leg_Strikes_Landed,Blue_Clinch_Significant_Kicks_Attempts,Blue_Clinch_Significant_Kicks_Landed,Blue_Clinch_Significant_Punches_Attempts,Blue_Clinch_Significant_Punches_Landed,Blue_Clinch_Significant_Strikes_Attempts,Blue_Clinch_Significant_Strikes_Landed,Blue_Clinch_Time,Blue_Clinch_Total_Strikes_Attempts,Blue_Clinch_Total_Strikes_Landed,Blue_Control_Time,Blue_Distance_Body_Kicks_Attempts,Blue_Distance_Body_Kicks_Landed,Blue_Distance_Body_Punches_Attempts,Blue_Distance_Body_Punches_Landed,Blue_Distance_Body_Strikes_Attempts,Blue_Distance_Body_Strikes_Landed,Blue_Distance_Head_Kicks_Attempts,Blue_Distance_Head_Kicks_Landed,Blue_Distance_Head_Punches_Attempts,Blue_Distance_Head_Punches_Landed,Blue_Distance_Head_Strikes_Attempts,Blue_Distance_Head_Strikes_Landed,Blue_Distance_Leg_Kicks_Attempts,Blue_Distance_Leg_Kicks_Landed,Blue_Distance_Leg_Strikes_Attempts,Blue_Distance_Leg_Strikes_Landed,Blue_Distance_Strikes_Attempts,Blue_Distance_Strikes_Landed,Blue_Distance_Time,Blue_Ground_Body_Strikes_Attempts,Blue_Ground_Body_Strikes_Landed,Blue_Ground_Control_Time,Blue_Ground_Head_Strikes_Attempts,Blue_Ground_Head_Strikes_Landed,Blue_Ground_Leg_Strikes_Attempts,Blue_Ground_Leg_Strikes_Landed,Blue_Ground_Significant_Kicks_Attempts,Blue_Ground_Significant_Kicks_Landed,Blue_Ground_Significant_Punches_Attempts,Blue_Ground_Significant_Punches_Landed,Blue_Ground_Significant_Strikes_Attempts,Blue_Ground_Significant_Strikes_Landed,Blue_Ground_Time,Blue_Ground_Total_Strikes_Attempts,Blue_Ground_Total_Strikes_Landed,Blue_Guard_Control_Time,Blue_Half_Guard_Control_Time,Blue_Head_Significant_Strikes_Attempts,Blue_Head_Significant_Strikes_Landed,Blue_Head_Total_Strikes_Attempts,Blue_Head_Total_Strikes_Landed,Blue_Kicks_Attempts,Blue_Kicks_Landed,Blue_Knock_Down_Attempts,Blue_Knock_Down_Landed,Blue_Legs_Significant_Strikes_Attempts,Blue_Legs_Significant_Strikes_Landed,Blue_Legs_Total_Strikes_Attempts,Blue_Legs_Total_Strikes_Landed,Blue_Misc__Ground_Control_Time,Blue_Mount_Control_Time,Blue_Neutral_Time,Blue_Punches_Attempts,Blue_Punches_Landed,Blue_Reversals_Attempts,Blue_Reversals_Landed,Blue_Side_Control_Time,Blue_Significant_Strikes_Attempts,Blue_Significant_Strikes_Landed,Blue_Standing_Time,Blue_Standups_Attempts,Blue_Standups_Landed,Blue_Submissions_Attempts,Blue_Submissions_Landed,Blue_Takedowns_Attempts,Blue_Takedowns_Landed,Blue_Total_Strikes_Attempts,Blue_Total_Strikes_Landed,Red_Back_Control_Time,Red_Body_Significant_Strikes_Attempts,Red_Body_Significant_Strikes_Landed,Red_Body_Total_Strikes_Attempts,Red_Body_Total_Strikes_Landed,Red_Clinch_Body_Strikes_Attempts,Red_Clinch_Body_Strikes_Landed,Red_Clinch_Head_Strikes_Attempts,Red_Clinch_Head_Strikes_Landed,Red_Clinch_Leg_Strikes_Attempts,Red_Clinch_Leg_Strikes_Landed,Red_Clinch_Significant_Kicks_Attempts,Red_Clinch_Significant_Kicks_Landed,Red_Clinch_Significant_Punches_Attempts,Red_Clinch_Significant_Punches_Landed,Red_Clinch_Significant_Strikes_Attempts,Red_Clinch_Significant_Strikes_Landed,Red_Clinch_Time,Red_Clinch_Total_Strikes_Attempts,Red_Clinch_Total_Strikes_Landed,Red_Control_Time,Red_Distance_Body_Kicks_Attempts,Red_Distance_Body_Kicks_Landed,Red_Distance_Body_Punches_Attempts,Red_Distance_Body_Punches_Landed,Red_Distance_Body_Strikes_Attempts,Red_Distance_Body_Strikes_Landed,Red_Distance_Head_Kicks_Attempts,Red_Distance_Head_Kicks_Landed,Red_Distance_Head_Punches_Attempts,Red_Distance_Head_Punches_Landed,Red_Distance_Head_Strikes_Attempts,Red_Distance_Head_Strikes_Landed,Red_Distance_Leg_Kicks_Attempts,Red_Distance_Leg_Kicks_Landed,Red_Distance_Leg_Strikes_Attempts,Red_Distance_Leg_Strikes_Landed,Red_Distance_Strikes_Attempts,Red_Distance_Strikes_Landed,Red_Distance_Time,Red_Ground_Body_Strikes_Attempts,Red_Ground_Body_Strikes_Landed,Red_Ground_Control_Time,Red_Ground_Head_Strikes_Attempts,Red_Ground_Head_Strikes_Landed,Red_Ground_Leg_Strikes_Attempts,Red_Ground_Leg_Strikes_Landed,Red_Ground_Significant_Kicks_Attempts,Red_Ground_Significant_Kicks_Landed,Red_Ground_Significant_Punches_Attempts,Red_Ground_Significant_Punches_Landed,Red_Ground_Significant_Strikes_Attempts,Red_Ground_Significant_Strikes_Landed,Red_Ground_Time,Red_Ground_Total_Strikes_Attempts,Red_Ground_Total_Strikes_Landed,Red_Guard_Control_Time,Red_Half_Guard_Control_Time,Red_Head_Significant_Strikes_Attempts,Red_Head_Significant_Strikes_Landed,Red_Head_Total_Strikes_Attempts,Red_Head_Total_Strikes_Landed,Red_Kicks_Attempts,Red_Kicks_Landed,Red_Knock_Down_Attempts,Red_Knock_Down_Landed,Red_Legs_Significant_Strikes_Attempts,Red_Legs_Significant_Strikes_Landed,Red_Legs_Total_Strikes_Attempts,Red_Legs_Total_Strikes_Landed,Red_Misc__Ground_Control_Time,Red_Mount_Control_Time,Red_Neutral_Time,Red_Punches_Attempts,Red_Punches_Landed,Red_Reversals_Attempts,Red_Reversals_Landed,Red_Side_Control_Time,Red_Significant_Strikes_Attempts,Red_Significant_Strikes_Landed,Red_Standing_Time,Red_Standups_Attempts,Red_Standups_Landed,Red_Submissions_Attempts,Red_Submissions_Landed,Red_Takedowns_Attempts,Red_Takedowns_Landed,Red_Total_Strikes_Attempts,Red_Total_Strikes_Landed,Result,Method,Country,City,Venue,Date,EventStart,FightYear,EventID2,RedOdds,BlueOdds
892,7467,Chas Skelly,2214,Bobby Moffett,3155,Featherweight,Tim Mills,,2,2:42,3,0,2,1,2,1,1,0,3,1,0,0,0,0,0,0,4,1,30,5,2,51,0,0,0,0,1,1,0,0,0,0,43,11,0,0,7,6,51,18,167,0,0,47,1,1,0,0,0,0,0,0,1,1,265,1,1,0,19,47,13,48,14,0,0,0,0,7,6,7.0,6.0,28,0,208,0,0,0,0,0,56,20,197,0,0,1,0,1,1,57,21,181,4,3,6,5,0,0,16,15,0,0,0,0,0,0,16,15,30,32,27,203,0,0,0,0,4,3,0,0,0,0,39,11,0,0,1,1,44,15,167,0,0,187,0,0,0,0,0,0,0,0,0,0,265,5,5,0,6,55,26,74,41,0,0,0,0,1,1,1.0,1.0,0,0,208,0,0,0,1,0,60,30,197,0,0,0,0,2,1,81,47,Loss,SUB,USA,Denver,Pepsi Center,2018-11-10,0:09:56,2018,892,2.05,1.847457627118644
893,7469,Devin Clark,2780,Aleksandar Rakic,2924,Light Heavyweight,Brian Beauchamp,,1,4:05,3,0,10,10,11,11,9,9,0,0,1,1,0,0,0,0,10,10,104,12,12,58,0,0,0,0,1,1,0,0,0,0,8,2,0,0,10,8,19,11,141,0,0,0,16,10,0,0,0,0,0,0,16,10,0,16,10,0,0,24,12,24,12,0,0,0,1,11,9,12.0,10.0,0,0,141,0,0,0,0,0,45,31,245,0,1,0,0,1,0,47,33,0,1,0,3,2,0,0,7,6,3,3,0,0,0,0,10,9,104,15,14,46,0,0,0,0,1,0,0,0,0,0,11,2,0,0,1,1,13,3,141,0,0,0,8,7,0,0,0,0,0,0,8,7,0,8,7,0,0,26,15,28,17,0,0,0,1,4,4,5.0,5.0,0,0,141,0,0,0,0,0,31,19,245,0,0,0,0,2,0,36,24,Loss,KO/TKO,Canada,Toronto,Scotiabank Arena,2018-12-08,23:16:48,2018,893,5.0,1.199203187250996
879,7470,Augusto Sakai,2554,Chase Sherman,2787,Heavyweight,Marc Goddard,,3,4:02,3,0,36,24,38,26,3,2,9,4,1,0,0,0,0,0,13,6,127,18,11,78,0,0,0,0,33,22,0,0,0,0,111,33,0,0,21,18,165,73,685,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,120,37,121,38,0,0,0,0,22,18,24.0,20.0,0,0,710,0,0,0,0,0,178,79,812,0,0,0,0,0,0,183,84,0,35,21,38,24,8,8,29,21,1,1,0,0,0,0,38,30,127,48,40,61,0,0,0,0,26,12,0,0,0,0,128,49,0,0,13,8,167,69,685,1,1,37,12,11,0,0,0,0,0,0,13,12,37,18,16,0,0,169,81,181,92,0,0,0,0,14,9,14.0,9.0,0,0,710,0,0,0,0,37,218,111,812,0,0,0,0,1,1,233,125,Win,KO/TKO,Brazil,Sao Paulo,Ginasio do Ibirapuera,2018-09-22,22:34:00,2018,879,1.425531914893617,3.05
893,7471,Claudia Gadelha,2277,Nina Ansaroff,2328,Women's Strawweight,Jerin Valel,,3,5:00,3,0,9,5,13,9,0,0,6,5,0,0,0,0,0,0,6,5,19,9,8,0,0,0,0,0,9,5,0,0,0,0,167,57,0,0,29,29,205,91,687,0,0,0,0,0,0,0,0,0,0,0,0,0,195,24,24,0,0,173,62,192,81,0,0,0,0,29,29,33.0,33.0,0,0,687,0,0,0,0,0,211,96,706,0,1,0,0,0,0,238,123,0,4,3,31,30,0,0,8,4,0,0,0,0,0,0,8,4,19,8,4,214,0,0,0,0,4,3,0,0,0,0,91,34,0,0,2,1,97,38,687,0,0,195,7,7,0,0,0,0,0,0,7,7,195,44,43,0,155,106,45,116,54,0,0,0,0,2,1,2.0,1.0,24,0,687,0,0,0,0,16,112,49,706,0,0,0,0,10,2,149,85,Loss,DEC,Canada,Toronto,Scotiabank Arena,2018-12-08,23:16:48,2018,893,1.3610108303249098,
879,7472,Mayra Bueno Silva,3176,Gillian Robertson,3031,Women's Flyweight,Camila Albuquerque,,1,4:55,3,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,1,1,27,1,1,186,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,8,2,81,0,0,178,9,8,0,0,0,0,0,0,9,8,211,18,14,78,59,17,10,24,14,0,0,0,0,0,0,0.0,0.0,0,26,100,0,0,0,0,15,18,11,108,0,0,0,0,3,1,27,17,0,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,27,1,0,33,0,0,0,0,2,2,0,0,0,0,20,3,0,0,0,0,22,5,81,0,0,33,9,6,0,0,0,0,0,0,9,6,211,10,7,0,0,30,9,31,10,0,0,0,0,0,0,0.0,0.0,0,33,100,0,0,0,0,0,32,11,108,0,1,1,0,0,0,33,12,Win,SUB,Brazil,Sao Paulo,Ginasio do Ibirapuera,2018-09-22,22:34:00,2018,879,,1.7407407407407407
879,7473,Randa Markos,2350,Marina Rodriguez,3168,Women's Strawweight,Camila Albuquerque,,3,5:00,3,0,18,13,18,13,9,8,11,7,0,0,0,0,0,0,20,15,170,20,15,65,0,0,0,0,9,5,0,0,0,0,88,19,0,0,25,21,122,45,424,0,0,9,0,0,0,0,0,0,0,0,0,0,319,11,11,0,0,99,26,110,37,0,0,0,0,25,21,25.0,21.0,0,9,498,0,0,0,1,0,142,60,594,0,0,0,0,0,0,153,71,0,4,3,8,7,0,0,18,11,0,0,0,0,0,0,18,11,170,25,17,350,0,0,0,0,1,1,0,0,0,0,84,24,0,0,1,1,86,26,424,3,2,310,9,9,0,0,0,0,0,0,12,11,319,28,23,10,85,111,44,129,57,0,0,0,0,1,1,2.0,2.0,0,122,498,0,0,0,0,93,116,48,594,0,0,0,0,5,2,139,66,,,Brazil,Sao Paulo,Ginasio do Ibirapuera,2018-09-22,22:34:00,2018,879,2.17,1.7575757575757576
890,7474,Alex Garcia,2130,Court McGee,1543,Welterweight,Jerin Valel,,3,4:59,3,0,13,9,42,37,1,0,5,1,0,0,0,0,0,0,6,1,187,16,11,397,0,0,0,0,8,5,0,0,0,0,35,9,0,0,10,10,53,24,295,4,4,317,25,22,0,0,0,0,0,0,29,26,415,85,76,145,139,65,32,95,57,0,0,0,1,10,10,17.0,17.0,33,0,310,0,0,0,1,0,88,51,482,0,0,0,0,6,2,154,111,33,4,4,4,4,3,3,4,1,6,6,0,0,0,0,13,10,187,18,15,190,0,0,0,0,0,0,0,0,0,0,41,14,0,0,0,0,41,14,295,1,1,91,5,2,0,0,0,0,0,0,6,3,415,14,10,0,14,50,17,58,24,0,0,0,0,6,6,11.0,11.0,44,0,310,0,0,0,0,0,60,27,482,0,1,0,0,4,1,73,39,Loss,DEC,Canada,Moncton,Avenir Centre,2018-10-27,22:31:11,2018,890,1.4166666666666667,3.09
898,7475,Neil Magny,2047,Santiago Ponzinibbio,2107,Welterweight,Herb Dean,,4,2:38,5,0,10,7,10,7,0,0,2,2,0,0,0,0,0,0,2,2,0,2,2,42,0,0,0,0,10,7,0,0,0,0,142,49,0,0,20,18,172,74,1016,0,0,42,0,0,3,3,0,0,0,0,3,3,42,5,5,0,0,144,51,145,52,0,0,0,2,23,21,24.0,22.0,42,0,1016,0,0,0,0,0,177,79,1016,0,0,0,0,0,0,179,81,0,14,9,14,9,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,12,7,0,0,0,0,215,51,0,0,18,12,245,70,1016,2,2,0,2,0,0,0,0,0,0,0,4,2,42,4,2,0,0,219,51,219,51,0,0,0,0,18,12,18.0,12.0,0,0,1016,0,0,0,0,0,251,72,1016,0,0,0,0,2,0,251,72,Loss,KO/TKO,Argentina,Buenos Aires,Parque Roca Arena,2018-11-17,0:03:30,2018,898,2.9,1.4608294930875576
898,7476,Khalil Rountree Jr.,2790,Johnny Walker,3173,Light Heavyweight,Fernando Portella,,1,1:55,3,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,2,6,5,113,0,0,0,2,2,0,0,0,0,0,0,2,2,0,2,2,0,0,8,7,8,7,0,0,0,1,2,2,2.0,2.0,0,0,113,0,0,0,0,0,11,10,115,0,0,0,0,0,0,11,10,0,0,0,1,1,0,0,4,3,0,0,0,0,0,0,4,3,2,5,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,5,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,3,0,0,0,0,2,1,2.0,1.0,0,0,113,0,0,0,0,0,9,4,115,0,0,0,0,0,0,10,5,Loss,KO/TKO,Argentina,Buenos Aires,Parque Roca Arena,2018-11-17,0:03:30,2018,898,,2.3200000000000003
898,7478,Guido Cannetti,2357,Marlon Vera,2359,Bantamweight,Eduardo Herdy,,2,1:32,3,3,14,10,14,10,9,8,8,8,2,1,0,0,0,0,19,17,88,21,19,79,0,0,0,0,4,1,0,0,0,0,5,2,0,0,1,0,10,3,121,1,1,32,5,3,0,0,0,0,0,0,6,4,183,17,14,0,0,18,13,24,19,0,0,0,1,3,1,10.0,7.0,21,8,151,0,0,0,0,0,35,24,209,0,1,2,0,2,2,48,36,0,10,8,16,14,8,7,3,1,0,0,0,0,0,0,11,8,88,12,9,162,0,0,0,0,2,1,0,0,0,0,18,6,0,0,3,1,23,8,121,0,0,151,4,4,4,4,0,0,0,0,8,8,183,21,20,0,0,25,11,32,18,0,0,0,0,7,5,8.0,5.0,131,0,151,0,0,0,0,20,42,24,209,0,2,0,0,4,2,56,37,Loss,SUB,Argentina,Buenos Aires,Parque Roca Arena,2018-11-17,0:03:30,2018,898,3.7,1.3174603174603174
898,7479,Cynthia Calvillo,2870,Poliana Botelho,2830,Women's Strawweight,Herb Dean,,1,4:48,3,0,4,1,4,1,0,0,3,0,0,0,0,0,0,0,3,0,0,4,1,1,0,0,0,0,3,0,0,0,0,0,8,1,0,0,5,4,16,5,201,1,1,1,0,0,0,0,0,0,0,0,1,1,88,4,4,0,1,11,1,15,5,0,0,0,0,5,4,5.0,4.0,0,0,201,0,0,0,0,0,20,6,201,0,1,0,0,0,0,24,10,0,14,11,22,19,1,1,0,0,1,1,0,0,0,0,2,2,0,2,2,87,0,0,0,0,7,4,0,0,0,0,7,2,0,0,11,3,25,9,201,6,6,87,8,5,0,0,0,0,0,0,14,11,88,27,24,0,21,15,7,20,12,0,0,0,0,12,4,12.0,4.0,66,0,201,0,0,0,0,0,41,22,201,0,0,1,0,3,2,54,35,Win,SUB,Argentina,Buenos Aires,Parque Roca Arena,2018-11-17,0:03:30,2018,898,2.65,1.53475935828877
898,7480,Cezar Ferreira,1991,Ian Heinisch,3143,Middleweight,Keith Peterson,,3,5:00,3,0,10,10,16,16,2,2,19,12,0,0,0,0,0,0,21,14,137,39,31,74,0,0,0,0,8,8,0,0,0,0,40,15,0,0,11,7,59,30,518,0,0,51,15,11,0,0,0,0,0,0,15,11,248,35,29,0,28,74,38,106,67,0,0,0,1,11,7,11.0,7.0,23,0,531,0,0,0,0,0,95,55,655,0,5,2,0,7,1,133,90,0,9,3,20,14,0,0,7,3,1,1,0,0,0,0,8,4,137,11,6,298,0,0,0,0,9,3,0,0,0,0,32,14,0,0,6,5,47,22,518,0,0,197,0,0,0,0,0,0,0,0,0,0,248,10,10,0,0,39,17,41,18,0,0,0,0,7,6,7.0,6.0,197,0,531,0,0,0,0,0,55,26,655,0,1,0,0,11,5,68,38,Loss,DEC,Argentina,Buenos Aires,Parque Roca Arena,2018-11-17,0:03:30,2018,898,1.526315789473684,2.67
898,7481,Nad Narimani,3060,Anderson Dos Santos,3214,Featherweight,Eduardo Herdy,,3,5:00,3,0,8,7,9,8,3,3,2,2,1,0,0,0,0,0,6,5,76,10,9,18,0,0,0,0,5,4,0,0,0,0,148,28,0,0,7,7,160,39,608,0,0,0,4,2,0,0,0,0,0,0,4,2,217,4,2,0,0,154,32,157,35,0,0,0,0,8,7,8.0,7.0,0,0,608,0,0,0,0,0,170,46,684,0,0,1,0,1,0,174,50,0,12,9,13,10,4,4,7,6,0,0,0,0,0,0,11,10,76,14,13,275,0,0,0,0,7,4,0,0,0,0,128,41,0,0,14,12,149,57,608,1,1,217,25,16,0,0,0,0,0,0,26,17,217,57,41,0,153,160,63,193,89,0,0,0,0,14,12,14.0,12.0,64,0,608,0,0,0,0,0,186,84,684,0,0,0,0,5,1,220,111,Win,DEC,Argentina,Buenos Aires,Parque Roca Arena,2018-11-17,0:03:30,2018,898,1.2512562814070352,4.35
898,7482,Michel Prazeres,2074,Bartosz Fabinski,2490,Welterweight,Osiris Maia,,1,1:02,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,5,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,4,0,0,0,0,0,1,1,1.0,1.0,0,0,23,0,0,0,0,0,5,1,42,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,19,2,1,39,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,3,23,0,0,20,16,14,0,0,0,0,0,0,16,14,20,25,22,0,0,23,18,32,26,0,0,0,1,0,0,0.0,0.0,12,8,23,0,0,0,0,0,23,18,42,0,0,1,0,1,1,32,26,Win,SUB,Argentina,Buenos Aires,Parque Roca Arena,2018-11-17,0:03:30,2018,898,1.6369426751592355,2.3899999999999997
898,7484,Devin Powell,2841,Jesus Pinedo,3211,Lightweight,Osiris Maia,,3,5:00,3,0,25,16,26,17,1,1,7,6,0,0,0,0,0,0,8,7,22,11,10,652,0,0,0,0,19,13,0,0,0,0,76,19,0,0,11,6,106,38,650,5,2,652,20,10,3,3,0,0,0,0,28,15,652,36,20,0,0,103,35,109,40,0,0,0,0,14,9,18.0,11.0,652,0,654,0,0,0,0,0,142,60,672,0,0,0,0,5,5,153,68,0,28,15,30,17,8,5,6,2,0,0,0,0,0,0,14,7,22,18,10,18,0,0,0,0,16,10,0,0,0,0,66,15,0,0,31,25,113,50,650,4,0,0,6,1,2,0,0,0,0,0,12,1,652,26,8,0,0,78,18,82,21,0,0,0,0,33,25,45.0,30.0,0,0,654,0,0,0,0,0,139,58,672,0,3,0,0,1,0,157,68,Loss,DEC,Argentina,Buenos Aires,Parque Roca Arena,2018-11-17,0:03:30,2018,898,3.1,1.4149377593360997
891,7485,Chris Weidman,1769,Jacare Souza,896,Middleweight,Dan Miragliotta,,3,2:48,3,0,31,24,33,26,10,8,11,7,0,0,0,0,0,0,21,15,31,45,39,0,0,0,0,0,21,16,0,0,0,0,76,33,0,0,12,8,109,57,738,0,0,0,2,2,0,0,0,0,0,0,2,2,0,4,4,0,0,89,42,113,66,0,0,0,1,12,8,12.0,8.0,0,0,738,0,0,0,0,0,132,74,769,0,1,0,0,0,0,158,100,0,20,14,27,21,7,5,4,2,0,0,0,0,0,0,11,7,31,19,15,31,0,0,0,0,13,9,0,0,0,0,167,50,0,0,2,2,182,61,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,52,172,53,0,0,0,0,2,2,2.0,2.0,0,0,738,0,0,0,0,0,193,68,769,0,0,0,0,1,1,201,76,Loss,KO/TKO,USA,New York City,Madison Square Garden,2018-11-03,22:18:55,2018,891,1.6097560975609757,
890,7486,Nordine Taleb,2227,Sean Strickland,2204,Welterweight,Eric Nevitt,,2,3:10,3,0,4,4,4,4,1,1,4,2,0,0,0,0,0,0,5,3,7,5,3,40,0,0,0,0,2,2,0,0,0,0,149,48,0,0,1,1,152,51,449,1,1,34,19,10,0,0,0,0,0,0,20,11,34,23,14,20,0,172,60,175,63,0,0,0,1,1,1,1.0,1.0,14,0,450,0,0,0,0,0,177,65,456,0,0,0,0,0,0,180,68,0,23,12,23,12,0,0,1,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,23,12,0,0,0,0,46,11,0,0,25,25,94,48,449,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,0,0,47,11,48,12,0,0,0,0,25,25,25.0,25.0,0,0,450,0,0,0,0,0,95,48,456,0,1,0,0,0,0,96,49,,,Canada,Moncton,Avenir Centre,2018-10-27,22:31:11,2018,890,1.7407407407407407,2.2
890,7487,Calvin Kattar,2959,Chris Fishgold,3195,Featherweight,Yves Lavigne,,1,4:12,3,0,4,1,4,1,0,0,5,1,0,0,0,0,0,0,5,1,32,5,1,32,0,0,0,0,4,1,0,0,0,0,57,13,0,0,9,5,70,19,209,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,62,14,62,14,0,0,0,0,9,5,9.0,5.0,4,0,213,0,0,0,0,0,75,20,241,0,0,0,0,2,1,75,20,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,32,8,5,7,0,0,0,0,1,1,0,0,0,0,34,16,0,0,0,0,35,17,209,0,0,7,13,7,0,0,0,0,0,0,13,7,11,13,7,5,0,47,23,53,26,0,0,0,1,0,0,0.0,0.0,2,0,213,0,0,0,0,0,48,24,241,0,1,0,0,0,0,56,29,Win,KO/TKO,Canada,Moncton,Avenir Centre,2018-10-27,22:31:11,2018,890,1.5025125628140703,2.75
890,7488,Sarah Moras,2240,Talita Bernardo,3005,Women's Bantamweight,Eric Nevitt,,3,4:59,3,0,9,9,20,19,2,2,1,1,0,0,0,0,0,0,3,3,78,4,4,416,0,0,0,0,5,5,0,0,0,0,70,29,0,0,15,15,90,49,369,2,2,400,7,6,0,0,0,0,0,0,9,8,453,36,33,19,202,78,36,94,51,0,0,0,0,15,15,16.0,16.0,32,5,394,0,0,0,1,142,102,60,447,0,0,1,0,6,2,130,86,14,3,1,7,4,0,0,6,3,0,0,0,0,0,0,6,3,78,15,10,90,0,0,0,0,3,1,0,0,0,0,76,25,0,0,0,0,79,26,369,0,0,53,10,8,0,0,0,0,0,0,10,8,453,48,42,0,33,92,36,125,64,0,0,0,0,0,0,10.0,10.0,1,2,394,0,0,0,0,3,95,37,447,0,1,0,0,2,1,142,78,Loss,DEC,Canada,Moncton,Avenir Centre,2018-10-27,22:31:11,2018,890,1.5555555555555556,2.59
890,7489,Te Edwards,3103,Don Madge,3063,Lightweight,Barry Gallant,,2,0:15,3,0,7,6,9,8,3,3,0,0,0,0,0,0,0,0,3,3,36,8,7,36,0,0,0,0,4,3,0,0,0,0,18,9,0,0,0,0,22,12,47,0,0,6,5,5,1,1,0,0,0,0,6,6,232,23,23,0,0,23,14,33,23,0,0,0,2,1,1,11.0,11.0,6,0,63,0,0,0,0,0,31,21,83,0,1,1,0,0,0,53,42,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,216,0,0,0,0,1,1,0,0,0,0,12,4,0,0,0,0,13,5,47,0,0,216,2,0,0,0,0,0,0,0,2,0,232,3,1,160,0,14,4,15,5,0,0,0,0,0,0,0.0,0.0,56,0,63,0,0,0,0,0,15,5,83,0,1,0,0,1,1,16,6,Loss,KO/TKO,Canada,Moncton,Avenir Centre,2018-10-27,22:31:11,2018,890,1.2178649237472767,4.65
896,7501,Gerald Meerschaert,2844,Jack Hermansson,2775,Middleweight,Robert Madrigal,,1,4:25,3,80,4,3,6,5,3,2,0,0,0,0,0,0,0,0,3,2,11,3,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,1,1,247,54,37,0,0,0,0,0,0,55,38,247,69,50,0,4,54,37,66,47,0,0,0,0,1,1,1.0,1.0,127,28,7,0,0,0,0,8,59,41,18,0,1,1,0,2,1,73,53,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,11,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,7,0,0,0,1,0,2,1,18,0,1,0,0,2,0,2,1,Loss,SUB,USA,Milwaukee,Fiserv Forum,2018-12-15,21:01:28,2018,896,2.37,1.6451612903225805
896,7502,Bobby Green,1683,Drakkar Klose,2854,Lightweight,Keith Peterson,,3,5:00,3,0,16,12,16,12,6,6,5,3,0,0,0,0,0,0,11,9,85,16,14,50,0,0,0,0,10,6,0,0,0,0,78,19,0,0,26,20,114,45,646,0,0,0,6,4,0,0,0,0,0,0,6,4,170,13,10,0,0,89,26,98,34,0,0,0,0,26,20,29.0,23.0,0,0,646,0,0,0,0,0,131,58,731,0,1,0,0,6,0,143,69,0,31,27,32,28,10,10,4,3,1,0,0,0,0,0,15,13,85,17,15,205,0,0,0,0,20,16,0,0,0,0,75,27,0,0,31,26,126,69,646,1,1,170,12,9,0,0,0,0,0,0,13,10,170,33,26,0,121,91,39,112,56,0,0,0,0,32,26,32.0,26.0,0,30,646,0,0,0,0,19,154,92,731,0,0,1,0,4,1,176,110,Loss,DEC,USA,Milwaukee,Fiserv Forum,2018-12-15,21:01:28,2018,896,3.1,1.4149377593360997
